#Table1
petroMag_r,petroMagErr_r,extinction_r,petroMag_g,extinction_g,petroR50_r,petroR90_r,velDisp,dered_r,dered_g,objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
17.58655,0.02531961,0.1483601,18.85218,0.2144566,2.658609,8.215487,188.6399,17.31564,18.56252,1237649919506776290,24.8825902082856,13.792627067223,20.98448,18.77698,17.464,16.91929,16.54282,1035,301,3,126,479680670889699328,GALAXY,0.1733465,426,51882,172
16.70122,0.008550284,0.15301,17.71786,0.2211781,2.446875,6.829547,191.8213,16.48061,17.4902,1237649919506841697,24.9803415223057,13.7599344782093,19.72058,17.71138,16.63362,16.17504,15.77854,1035,301,3,127,479672974308304896,GALAXY,0.1190168,426,51882,144
17.52317,0.02993089,0.1471038,19.22463,0.2126406,2.914818,9.261378,279.8159,17.34414,18.85117,1237649919507038361,25.3704195606936,13.8685100300747,21.06793,19.06381,17.49124,16.90984,16.57508,1035,301,3,130,479664178215282688,GALAXY,0.2543238,426,51882,112
16.88039,0.02187631,0.1513404,17.95879,0.2187646,1.935198,5.065242,219.9234,16.45139,17.49414,1237649919507300631,26.0754588916254,13.6398159230985,19.86276,17.7129,16.60273,16.08664,15.65314,1035,301,3,134,479642737738541056,GALAXY,0.119314,426,51882,34
18.77,0.03467087,0.1310255,20.22369,0.1893992,1.931394,5.132716,277.4532,17.62422,19.15549,1237649920043581533,24.7791607334195,14.2707557894607,24.77759,19.34488,17.75525,17.09835,17.27144,1035,301,4,125,479766432796665856,GALAXY,0.3312961,426,51882,484
17.60787,0.02019428,0.1309099,18.65161,0.1892322,1.642816,4.965796,177.8843,17.39904,18.42545,1237649920043581683,24.7430871242805,14.2555431304778,20.69998,18.61469,17.52995,17.06813,16.71301,1035,301,4,125,479768631819921408,GALAXY,0.121592,426,51882,492
17.78598,0.01707659,0.1284781,18.98546,0.1857168,1.90188,5.032833,209.4111,17.46534,18.66022,1237649920043581705,24.6716078043696,14.339569605637,20.83914,18.84594,17.59382,17.0835,16.66843,1035,301,4,125,479766157918758912,GALAXY,0.1744166,426,51882,483
17.16403,0.01449556,0.1357882,18.21408,0.1962837,2.157073,6.677152,188.571,16.93517,17.93685,1237649920043712696,24.948716389711,14.3188460265352,20.20119,18.13313,17.07095,16.59157,16.21276,1035,301,4,127,479775503767595008,GALAXY,0.1157399,426,51882,517
17.97037,0.03445762,0.1347467,19.95797,0.1947783,2.969376,8.810498,301.852,17.65193,19.40318,1237649920043712804,25.0170607219145,14.2303885647018,21.90077,19.59796,17.78668,17.15463,16.72247,1035,301,4,127,479776328401315840,GALAXY,0.324064,426,51882,520
18.29861,0.04310476,0.1225871,20.00539,0.1772013,2.541035,6.731736,251.6613,18.23628,19.79207,1237649920043843794,25.3385482559143,14.1611782503463,25.59302,19.96927,18.35887,17.73223,17.4191,1035,301,4,129,479793645709453312,GALAXY,0.2745384,426,51882,583
17.27968,0.02158419,0.08124886,18.31741,0.1174464,2.153054,7.153525,202.3737,17.18642,18.30558,1237649920579534955,22.5979457467201,14.9491108385845,20.46855,18.42302,17.26767,16.76074,16.36984,1035,301,5,111,478641907547793408,GALAXY,0.1532661,425,51898,489
16.8292,0.0118296,0.09676395,17.82152,0.1398737,2.38887,7.067137,181.1353,16.61287,17.64011,1237649920579666050,22.9301885446438,14.7694621850539,19.67663,17.77999,16.70964,16.2365,15.83014,1035,301,5,113,478645755838490624,GALAXY,0.1230688,425,51898,503
18.56217,0.04931425,0.09360442,20.16328,0.1353065,1.715276,5.265925,247.2208,18.40435,20.12276,1237649920579666096,22.896067305653,14.8137166699139,24.21246,20.25807,18.49796,17.86718,17.50794,1035,301,5,113,478646030716397568,GALAXY,0.3314038,425,51898,504
17.16164,0.01537612,0.0987836,18.53126,0.1427931,2.419777,7.539608,248.461,16.98655,18.23456,1237649920579731596,23.0266322544342,14.7910783336964,20.33793,18.37735,17.08533,16.58299,16.24244,1035,301,5,114,478646305594304512,GALAXY,0.1982399,425,51898,505
17.14821,0.01274123,0.1147309,18.34128,0.1658452,2.274652,6.934618,217.4237,16.9465,18.14202,1237649920579797183,23.2655377680607,14.7015642881654,20.22324,18.30786,17.06123,16.57971,16.20476,1035,301,5,115,478658949978023936,GALAXY,0.1696304,425,51898,551
17.434,0.01554098,0.1155561,18.84986,0.167038,2.19363,6.768134,238.9351,17.25764,18.64011,1237649920579862632,23.2996863739872,14.7838078113302,21.04791,18.80715,17.3732,16.84927,16.49113,1035,301,5,116,478657025832675328,GALAXY,0.2263687,425,51898,544
17.13028,0.01240316,0.1238038,18.17378,0.1789602,2.576683,7.031163,192.9831,16.89276,17.91641,1237649920580059315,23.8478500846897,14.8157515836276,20.13728,18.09537,17.01656,16.52636,16.14231,1035,301,5,119,478668570704766976,GALAXY,0.1255179,425,51898,586
17.53246,0.01917144,0.1147583,18.58525,0.1658848,2.297473,7.334118,234.459,17.44289,18.44563,1237649920580190415,24.0847540165805,14.738114009783,20.4039,18.61151,17.55764,17.10882,16.75214,1035,301,5,121,478678466309416960,GALAXY,0.1203107,425,51898,622
17.5189,0.01642005,0.1061218,18.74373,0.1534006,2.091768,6.225124,196.0163,17.31666,18.50618,1237649920580190442,24.1268905028178,14.8364603431738,20.60139,18.65958,17.42278,16.90031,16.52005,1035,301,5,121,479735371593181184,GALAXY,0.1701164,426,51882,371
17.52784,0.04387626,0.159975,19.2148,0.2312462,2.640369,9.023809,348.3975,17.40775,18.86754,1237649920580649112,25.1857724368501,14.5980239287535,21.23281,19.09879,17.56772,16.99574,16.61555,1035,301,5,128,479782100837361664,GALAXY,0.2312232,426,51882,541
17.63643,0.0227077,0.1125522,19.10918,0.1626958,2.336022,6.407445,221.3042,17.34194,18.69474,1237649920580976840,25.9765429268927,14.6587770892315,20.80362,18.85743,17.4545,16.92806,16.51132,1035,301,5,133,479805740337358848,GALAXY,0.2006232,426,51882,627
16.53096,0.04780362,0.05182968,17.55895,0.07492054,2.477592,7.165534,232.4981,16.25324,17.27874,1237651212285575477,255.530003803889,62.074349773427,19.30981,17.35366,16.30507,15.82833,15.50133,1336,301,3,29,395318713965897728,GALAXY,0.1086689,351,51695,465
17.56685,0.01577015,0.1202847,18.72925,0.1738732,1.74221,5.334058,209.0772,17.40218,18.48315,1237651212822315218,255.857839760789,62.5372911381675,20.59078,18.65702,17.52246,17.04825,16.68303,1336,301,4,27,395317339576363008,GALAXY,0.1543833,351,51695,460
17.74868,0.0167335,0.120243,18.88353,0.1738129,2.009316,5.796183,212.0225,17.53664,18.64254,1237651212822315305,256.041595199612,62.511439167704,20.60979,18.81636,17.65689,17.17735,16.84006,1336,301,4,27,395334931762407424,GALAXY,0.1536671,351,51695,524
17.78536,0.02281112,0.07288486,18.95584,0.1053561,1.680347,4.762476,183.6506,17.67785,18.85074,1237651212822380882,255.945098297986,62.325890451573,21.26429,18.9561,17.75074,17.24984,16.89965,1336,301,4,28,395315140553107456,GALAXY,0.1934054,351,51695,452
17.00664,0.01143367,0.06098367,18.0276,0.08815275,1.453376,4.180161,280.4763,16.8878,17.89689,1237651212822642776,256.345657146905,61.7956211616948,20.03733,17.98504,16.94879,16.47969,16.07691,1336,301,4,32,395330258837989376,GALAXY,0.1096363,351,51695,507
17.72303,0.01907464,0.0564885,18.9173,0.08165492,1.773668,5.232989,228.7337,17.60363,18.77058,1237651212822905179,256.789028105955,61.1768385243905,20.72195,18.85223,17.66012,17.17116,16.82994,1336,301,4,36,395231027913582592,GALAXY,0.1707095,351,51695,146
17.53831,0.02388788,0.06119459,18.54872,0.08845766,2.222471,6.707409,180.0092,17.38885,18.45144,1237651224096997751,253.921116929619,61.2217377348369,20.48723,18.5399,17.45004,16.99675,16.6583,1339,301,1,33,395273908867065856,GALAXY,0.1533265,351,51695,302
16.95963,0.01471689,0.08045233,18.16404,0.116295,1.981652,6.348517,284.6019,16.81779,18.00756,1237651224633606353,253.821953881207,61.913210149577,20.24826,18.12386,16.89824,16.40532,16.0257,1339,301,2,29,395296998611249152,GALAXY,0.1826728,351,51695,386
18.2255,0.02552691,0.08303877,19.82887,0.1200337,1.880083,5.75833,242.8517,18.12527,19.71371,1237651224633606528,254.07093483737,61.8265012092163,22.94727,19.83374,18.20831,17.59987,17.19922,1339,301,2,29,395296723733342208,GALAXY,0.3154083,351,51695,385
17.12975,0.01456259,0.1820259,18.45563,0.2631209,2.800795,8.798447,237.4711,16.94059,18.30569,1237651224633737526,254.396712432502,61.5971820871246,20.55505,18.56881,17.12262,16.55261,16.13607,1339,301,2,31,395298647878690816,GALAXY,0.1928449,351,51695,392
18.75517,0.0330713,0.0644763,20.45708,0.0932014,1.706359,4.658961,225.0084,18.58455,20.22248,1237651224633868664,254.417577365676,61.3400228034913,23.48824,20.31568,18.64903,17.99485,17.62215,1339,301,2,33,395266487163578368,GALAXY,0.3152759,351,51695,275
17.53956,0.02787498,0.04235286,18.73021,0.06122166,2.000764,6.546778,212.3612,17.45367,18.6901,1237651224634065206,254.803217802926,60.8424133300791,20.92555,18.75132,17.49603,17.04067,16.63767,1339,301,2,36,395268961064740864,GALAXY,0.1830468,351,51695,284
17.53996,0.02070645,0.04185732,18.95048,0.06050535,2.045697,6.31983,249.0897,17.40883,18.7921,1237651224634196298,255.003030434117,60.5655050396329,21.17015,18.8526,17.45069,16.93913,16.57631,1339,301,2,38,395261539361253376,GALAXY,0.2294574,351,51695,257
17.12291,0.01836576,0.04268987,18.34754,0.06170881,2.540295,8.578657,237.2315,17.05655,18.32299,1237651224634392942,255.398985810318,60.1651296850703,20.50923,18.3847,17.09924,16.58593,16.17692,1339,301,2,41,395246970832185344,GALAXY,0.1831496,351,51695,204
17.91436,0.02701968,0.1305186,19.74551,0.1886664,2.409197,7.799297,309.9424,17.75374,19.38877,1237651225170346078,254.428940434121,62.304866965354,21.78489,19.57744,17.88426,17.2625,16.8651,1339,301,3,27,395294524710086656,GALAXY,0.3119618,351,51695,377
17.63009,0.009295918,0.0649509,18.87838,0.09388744,1.378072,3.586117,177.6749,17.49389,18.74929,1237651225170477278,254.655206086594,62.0318314954618,20.94899,18.84318,17.55884,17.06205,16.69092,1339,301,3,29,395307718849619968,GALAXY,0.1918458,351,51695,425
17.84391,0.02917819,0.07517491,19.11373,0.1086664,2.604388,7.555673,247.9759,17.70358,19.0142,1237651225170477445,254.936791550234,62.0419448264614,20.84344,19.12287,17.77875,17.16841,16.72665,1339,301,3,29,395311017384503296,GALAXY,0.2039766,351,51695,437
17.30899,0.01356025,0.04608629,18.4361,0.06661838,2.37311,6.643339,183.5509,17.22763,18.41279,1237651225171198254,255.977790438648,60.5319170311838,20.59578,18.47941,17.27371,16.76882,16.40816,1339,301,3,40,395225805233350656,GALAXY,0.1681679,351,51695,127
18.40014,0.03644704,0.07639898,20.23874,0.1104358,1.475302,4.594156,263.6871,18.30681,19.96407,1237651225707282899,255.751045282736,62.3436053280865,22.17806,20.07451,18.38321,17.76142,17.39594,1339,301,4,28,395316240064735232,GALAXY,0.2783918,351,51695,456
17.05982,0.01019618,0.05847029,18.1819,0.08451963,1.873111,5.036915,179.5306,16.86428,17.94603,1237651225707413895,255.979603668826,62.0316004548237,20.10064,18.03055,16.92275,16.45078,16.07522,1339,301,4,30,395324486401943552,GALAXY,0.1286136,351,51695,486
16.02844,0.01293818,0.057188,17.22482,0.08266606,3.191708,9.996765,344.976,15.78775,16.95649,1237651225707479244,256.075950940644,61.9902384358463,19.14388,17.03916,15.84493,15.37367,15.00328,1339,301,4,31,395329434204268544,GALAXY,0.1536181,351,51695,504
17.21833,0.01498843,0.0575486,18.26308,0.08318731,1.928375,5.75027,181.6719,17.05783,18.06636,1237651225707479325,255.972909988446,61.8940684080751,20.22414,18.14955,17.11538,16.68377,16.34736,1339,301,4,31,395328334692640768,GALAXY,0.1093706,351,51695,500
17.22304,0.009181981,0.05807345,18.3839,0.083946,1.880198,5.292097,210.4788,16.99714,18.10507,1237651225707544795,256.137651094423,61.8866231784195,19.96882,18.18902,17.05521,16.53681,16.16726,1339,301,4,32,395331083471710208,GALAXY,0.1530654,351,51695,510
16.68591,0.01113677,0.06058054,17.84722,0.08757003,2.478169,8.162566,246.2628,16.57555,17.7079,1237651225707544840,256.070236626092,61.8503174915038,19.72469,17.79547,16.63613,16.16507,15.78587,1339,301,4,32,395331358349617152,GALAXY,0.1514616,351,51695,511
16.54523,0.04178218,0.06218337,17.5587,0.08988693,2.168826,7.19172,177.6691,16.43128,17.43273,1237651225707676030,256.159862510068,61.4550402918414,19.51804,17.52262,16.49347,16.05486,15.69887,1339,301,4,34,395236250593814528,GALAXY,0.1070055,351,51695,165
18.49745,0.02964093,0.02878582,20.07145,0.04161031,1.857102,5.295261,291.1624,18.41917,20.0081,1237651249890525296,196.118141302058,63.5997143579824,23.37685,20.04971,18.44795,17.84341,17.52686,1345,301,1,395,677848128652601344,GALAXY,0.3055288,602,52072,205
17.67162,0.01534824,0.033995,19.00697,0.04914025,2.00392,5.903738,242.4077,17.57311,18.96548,1237651249890656398,196.805349161148,63.590492729819,21.34756,19.01463,17.60711,17.09597,16.71611,1345,301,1,397,677850602553763840,GALAXY,0.2179775,602,52072,214
16.93955,0.01502586,0.03358141,18.1087,0.0485424,2.797413,8.507757,266.3351,16.81035,18.00438,1237651249890721945,197.180939093249,63.4827534757187,19.99385,18.05293,16.84394,16.35126,16.00402,1345,301,1,398,677829711832836096,GALAXY,0.1778924,602,52072,138
17.76259,0.01788685,0.03490204,19.05407,0.05045139,2.279876,6.552269,207.6786,17.58394,18.84422,1237651249890721966,197.037027149425,63.4947448972004,21.0804,18.89467,17.61884,17.08541,16.7212,1345,301,1,398,677829162077022208,GALAXY,0.205571,602,52072,136
18.69138,0.04330887,0.04923001,20.29785,0.07116267,1.989003,6.131089,274.4552,18.63834,20.28482,1237651249891901656,203.089422402382,62.8803281178458,23.02147,20.35598,18.68757,18.05052,17.67805,1345,301,1,416,678934170994501632,GALAXY,0.3272838,603,52056,60
17.74468,0.01611361,0.04077507,18.7992,0.05894094,2.155358,5.63672,217.0925,17.58286,18.67722,1237651249892032672,203.721468978578,62.8361818427474,20.97073,18.73616,17.62363,17.13547,16.81981,1345,301,1,418,678919877343340544,GALAXY,0.1523502,603,52056,8
17.51134,0.01414085,0.03559007,18.57701,0.05144595,1.809636,5.495889,160.2605,17.38777,18.46154,1237651249893736571,211.344058886278,61.5529965166196,20.50768,18.51299,17.42336,16.97886,16.67743,1345,301,1,444,682373723428251648,GALAXY,0.1734249,606,52365,285
18.46199,0.04855094,0.102786,20.57223,0.1485786,1.939691,6.347503,292.3866,18.36949,20.17282,1237648720175694135,222.744605295008,-0.922558644474915,23.4211,20.3214,18.47227,17.85203,17.51889,756,301,1,714,346780497726171136,GALAXY,0.3228364,308,51662,12
17.80866,0.04293086,0.09348115,19.24047,0.1351283,2.227464,7.189401,297.8894,17.66492,19.12999,1237648720710664446,218.379258720132,-0.548071172064756,21.7565,19.26512,17.7584,17.19311,16.77538,756,301,2,685,345735411940747264,GALAXY,0.2548504,307,51663,306
17.98406,0.0278688,0.08170146,19.83492,0.1181006,2.251961,7.27714,278.9561,17.89974,19.62128,1237648720711057924,219.273581120211,-0.438731705201588,21.85806,19.73938,17.98144,17.3765,16.98996,756,301,2,691,345717269998888960,GALAXY,0.3252048,307,51663,240
17.6358,0.02474963,0.08176287,18.80265,0.1181894,2.053676,6.487866,173.914,17.52247,18.72141,1237648720711123223,219.384481587617,-0.506735543999013,20.97797,18.83959,17.60423,17.09616,16.70203,756,301,2,692,345712871952377856,GALAXY,0.1804912,307,51663,224
17.6362,0.01550821,0.08156969,18.8646,0.1179101,1.442734,4.45496,236.5103,17.51059,18.7381,1237648720711123232,219.387650164007,-0.575837453343943,21.84704,18.85601,17.59216,17.0848,16.6926,756,301,2,692,345701601958193152,GALAXY,0.179461,307,51663,183
16.37612,0.009431999,0.08162868,17.63618,0.1179954,3.736998,10.44177,292.6804,16.13281,17.36747,1237648720711123254,219.398429190994,-0.556707385393456,19.48768,17.48546,16.21444,15.68567,15.28545,756,301,2,692,345702976347727872,GALAXY,0.180081,307,51663,188
17.55471,0.04701097,0.08199104,18.61073,0.1185192,2.000103,5.950603,169.7044,17.391,18.4456,1237648720711123265,219.397316615629,-0.466106088839063,20.55184,18.56412,17.473,17.00896,16.64417,756,301,2,692,345703251225634816,GALAXY,0.1402217,307,51663,189
16.79455,0.009921228,0.08211248,17.89669,0.1186948,2.127628,6.822073,265.8965,16.66809,17.76856,1237648720711123303,219.430766937538,-0.462732645500826,19.92123,17.88726,16.75021,16.27044,15.87341,756,301,2,692,345701876836100096,GALAXY,0.1408322,307,51663,184
17.11015,0.01224264,0.08134402,18.35615,0.1175839,1.912121,6.167574,291.1213,16.99292,18.22483,1237648720711123306,219.431885055955,-0.495023408917299,20.35801,18.34242,17.07427,16.5695,16.16661,756,301,2,692,345704075859355648,GALAXY,0.1795596,307,51663,192
18.77523,0.04425704,0.08217487,20.4705,0.1187849,1.633544,5.133908,216.2632,18.67895,20.43786,1237648720711123415,219.374153425856,-0.459868163692677,21.99623,20.55665,18.76112,18.1113,17.7492,756,301,2,692,345714246341912576,GALAXY,0.3360812,307,51663,229
16.97769,0.01412653,0.08463431,18.05151,0.1223401,2.721979,8.397562,216.3188,16.8075,17.88418,1237648720711582033,220.440246736666,-0.470575006878127,20.14398,18.00652,16.89213,16.42673,16.09133,756,301,2,699,345668341731452928,GALAXY,0.1485998,307,51663,62
18.01764,0.0233552,0.08643854,19.58421,0.1249481,2.163066,6.792914,202.1407,17.96257,19.4602,1237648720711713111,220.706251594478,-0.510789061614615,22.12432,19.58515,18.04901,17.46239,17.06472,756,301,2,701,345658721004709888,GALAXY,0.2907142,307,51663,27
18.02608,0.03110923,0.1193738,19.62155,0.1725565,2.441859,7.495311,225.6161,17.83491,19.39768,1237648720712696243,223.002974837283,-0.540641768758596,21.73032,19.57023,17.95428,17.36294,16.97562,756,301,2,716,346786270162216960,GALAXY,0.3162528,308,51662,33
17.50211,0.01254061,0.2394176,18.72694,0.3460815,1.587724,4.564379,218.6,17.17119,18.26019,1237648720716890438,232.591972363469,-0.537802141060586,21.04292,18.60627,17.41061,16.88593,16.41473,756,301,2,780,408775091954935808,GALAXY,0.1278603,363,51989,267
17.24951,0.01760324,0.2323241,18.42928,0.3358278,1.999039,5.911501,220.1289,16.91589,18.01865,1237648720716890522,232.651163976713,-0.514008433953783,20.72503,18.35448,17.14821,16.60275,16.20887,756,301,2,780,408765746106099712,GALAXY,0.1298038,363,51989,233
18.35592,0.03144092,0.2364101,19.99327,0.3417342,2.136922,6.895958,238.1861,18.14516,19.80703,1237648720717021596,232.823492275597,-0.565113283854674,22.23577,20.14876,18.38157,17.74514,17.32979,756,301,2,782,408752826844473344,GALAXY,0.3147551,363,51989,186
18.26883,0.0321245,0.2199463,19.93492,0.3179354,2.005775,6.206945,153.8364,17.91748,19.35836,1237648720717087191,232.991202726688,-0.446689480146634,21.03308,19.6763,18.13743,17.5359,17.09172,756,301,2,783,408746229774706688,GALAXY,0.2860384,363,51989,162
17.52241,0.01181321,0.08814052,18.76956,0.1274084,1.932433,5.292187,209.5935,17.32355,18.54372,1237648721247535315,218.355158580167,-0.049027114464229,20.81738,18.67113,17.4117,16.87652,16.44517,756,301,3,685,345746407057025024,GALAXY,0.161653,307,51663,346
17.56856,0.02065895,0.08895619,18.69766,0.1285874,1.829118,5.469121,236.3329,17.41557,18.57586,1237648721247666306,218.61184639366,-0.0780775867950301,20.72339,18.70445,17.50452,17.02793,16.64253,756,301,3,687,345756852417488896,GALAXY,0.1616819,307,51663,384
18.6375,0.02997327,0.09381065,20.55144,0.1356046,1.745068,5.09699,291.5113,18.52013,20.25133,1237648721247863096,219.099536796422,-0.183589337712217,22.15405,20.38693,18.61394,17.9978,17.55616,756,301,3,690,345723867068655616,GALAXY,0.3407025,307,51663,264
17.5162,0.01378601,0.0918913,18.5926,0.1328302,1.603937,4.71449,229.5604,17.32536,18.36441,1237648721247994169,219.459940033341,-0.201898778846013,20.43777,18.49724,17.41725,16.95439,16.54878,756,301,3,692,345705450248890368,GALAXY,0.1445896,307,51663,197
17.8915,0.01052127,0.09185258,18.96128,0.1327742,1.172948,3.122784,198.5659,17.7274,18.74617,1237648721247994192,219.482881162347,-0.201350791572078,20.80815,18.87894,17.81925,17.38534,17.0254,756,301,3,692,345700227568658432,GALAXY,0.1404019,307,51663,178
17.70133,0.0166441,0.08712529,18.87387,0.1259408,2.088113,6.358157,208.3114,17.56293,18.75848,1237648721248125240,219.760060889921,-0.181974293351789,21.00324,18.88442,17.65005,17.14433,16.78184,756,301,3,694,345693630498891776,GALAXY,0.1808413,307,51663,154
18.48181,0.04096716,0.08938855,20.08433,0.1292124,2.495904,7.334957,206.8126,18.36864,19.97084,1237648721248190815,219.938387729113,-0.125224180457433,22.69937,20.10005,18.45802,17.84071,17.43881,756,301,3,695,345695279766333440,GALAXY,0.3025251,307,51663,160
18.04953,0.04146712,0.09096847,19.66723,0.1314962,1.671697,5.283186,354.1611,17.90814,19.5016,1237648721248256348,219.992262848887,0.0042023707712115,21.88707,19.63309,17.99911,17.33857,16.99769,756,301,3,696,345792586545391616,GALAXY,0.3016925,307,51663,514
17.23735,0.01252163,0.09014951,18.37776,0.1303124,2.538081,7.530082,160.8605,17.0687,18.20722,1237648721248321711,220.136560389228,-0.0306243810024808,20.47966,18.33753,17.15885,16.67172,16.31503,756,301,3,697,345802757027948544,GALAXY,0.1636698,307,51663,551
17.74772,0.04131707,0.09212615,18.74221,0.1331697,2.288317,6.249435,198.421,17.50565,18.61331,1237648721248387320,220.261584453176,-0.169246798290548,20.73512,18.74648,17.59778,17.10439,16.69474,756,301,3,698,345672464900057088,GALAXY,0.2009751,307,51663,77
17.01552,0.009737464,0.09547969,18.07174,0.1380172,2.126058,6.402966,189.0812,16.83545,17.8813,1237648721248518298,220.564083475984,-0.194976762108276,19.80737,18.01932,16.93093,16.44846,16.06011,756,301,3,700,345670815632615424,GALAXY,0.149077,307,51663,71
17.80521,0.0139368,0.09194155,19.02141,0.1329028,1.570849,4.712184,210.8883,17.67233,18.86907,1237648721248518445,220.690883264951,-0.132925353642177,20.89888,19.00197,17.76427,17.26347,16.8994,756,301,3,700,345660920027965440,GALAXY,0.1741714,307,51663,35
17.52965,0.0161541,0.08867956,18.9737,0.1281876,1.861653,5.482855,292.8229,17.34182,18.78242,1237648721248715006,221.049411125274,-0.113975171094235,21.3541,18.9106,17.4305,16.87785,16.48046,756,301,3,703,345661744661686272,GALAXY,0.2402687,307,51663,38
17.82836,0.02602597,0.1887896,18.90384,0.272898,2.690325,8.592309,151.8495,17.67944,18.70365,1237648721253892503,232.884561910191,-0.0837779331252834,20.95971,18.97654,17.86823,17.40847,17.02067,756,301,3,782,408755575623542784,GALAXY,0.1221694,363,51989,196
17.23148,0.00905904,0.08490255,18.33788,0.1227278,1.826368,4.990738,159.8716,17.04193,18.09472,1237648721784471668,218.561303346044,0.238344220342536,20.4017,18.21745,17.12683,16.62945,16.34382,756,301,4,686,345748331202373632,GALAXY,0.1200525,307,51663,353
17.47458,0.02088191,0.153994,18.50115,0.2226005,2.959065,9.274328,188.7355,17.18944,18.21008,1237648720684777700,159.308987241993,-0.630020768153667,19.99872,18.43268,17.34344,16.83796,16.4226,756,301,2,290,308584292622034944,GALAXY,0.1612843,274,51913,319
17.3949,0.03046447,0.1328024,18.53035,0.1919678,1.535418,4.357559,188.6732,17.15033,18.20778,1237648720684908626,159.582117942866,-0.536098839765026,20.57802,18.39974,17.28314,16.82254,16.45821,756,301,2,292,308569998970873856,GALAXY,0.1244308,274,51913,267
17.54278,0.01339896,0.1289382,18.56202,0.1863821,1.638266,4.873158,181.1614,17.32077,18.34382,1237648720684974224,159.667306222872,-0.518970975644435,20.43625,18.5302,17.44971,16.98876,16.5758,756,301,2,293,308559003854596096,GALAXY,0.1139529,274,51913,227
17.77292,0.02090198,0.110528,18.82493,0.1597698,1.357159,4.18376,204.5434,17.631,18.66691,1237648720685236365,160.273912184542,-0.60451828887861,21.11188,18.82668,17.74153,17.26796,16.8904,756,301,2,297,308541961424365568,GALAXY,0.1375531,274,51913,165
17.41019,0.0310534,0.1102869,18.46978,0.1594213,2.016478,6.207564,187.1868,17.27252,18.36935,1237648720685301921,160.453239285041,-0.581839464620788,20.77735,18.52877,17.38281,16.87561,16.48376,756,301,2,298,308537288499947520,GALAXY,0.1329735,274,51913,148
17.82904,0.01662551,0.1093314,18.84776,0.1580401,1.50852,4.365344,171.0267,17.61576,18.6377,1237648720685301999,160.521010531793,-0.437057514600102,20.89731,18.79574,17.72509,17.26936,16.89466,756,301,2,298,308539762401110016,GALAXY,0.1375161,274,51913,157
17.11951,0.01100472,0.1075328,18.13025,0.1554402,2.536231,7.406935,180.6102,16.84196,17.87057,1237648720685367384,160.542723776071,-0.578468702784252,20.0807,18.02601,16.94949,16.50593,16.11067,756,301,2,299,308529317040646144,GALAXY,0.1300396,274,51913,119
16.7813,0.01424486,0.08777343,18.11395,0.1268777,3.773677,10.86587,226.8947,16.65616,17.82704,1237648721210376524,133.57778459245,-0.153679836742344,20.07333,17.95391,16.74394,16.26713,15.86232,756,301,3,118,526947576759478272,GALAXY,0.1577051,468,51912,96
18.42876,0.02622633,0.1058589,20.10903,0.1530206,1.785982,4.736873,236.2058,18.13728,19.71474,1237648721210573148,133.897493369889,-0.0593480442707479,22.25506,19.86776,18.24314,17.5932,17.18566,756,301,3,121,526935482131572736,GALAXY,0.2897884,468,51912,52
16.75681,0.009915095,0.07233842,17.8061,0.1045662,2.176433,6.352606,217.3639,16.54577,17.55297,1237648721210704112,134.212582918076,-0.0113720158509896,19.59881,17.65753,16.61811,16.18217,15.8315,756,301,3,123,526924212137388032,GALAXY,0.125865,468,51912,11
17.45953,0.01268866,0.1021144,18.46524,0.1476079,1.869478,5.351053,167.7379,17.22744,18.26557,1237648721214767289,143.599147838859,-0.194337800617196,20.11606,18.41318,17.32955,16.84473,16.44428,756,301,3,185,535980071526098944,GALAXY,0.1533011,476,52314,188
17.77601,0.03059007,0.07718174,19.82968,0.1115673,2.939622,8.530585,344.8149,17.59736,19.31701,1237648721214963844,143.933060302185,-0.05967226920899,22.1099,19.42858,17.67454,17.05861,16.71428,756,301,3,188,535977047869122560,GALAXY,0.3474916,476,52314,177
18.17163,0.0352983,0.0877928,19.71435,0.1269057,2.440942,7.461119,210.488,17.98337,19.42865,1237648721215029530,144.17365467178,-0.147865198201237,21.54328,19.55556,18.07116,17.4481,16.99521,756,301,3,189,535969901043542016,GALAXY,0.2359567,476,52314,151
16.9817,0.009921276,0.2386173,18.05505,0.3449247,2.223514,6.007155,196.5138,16.56857,17.61568,1237648721215291517,144.686904375218,-0.0665319347057076,20.05563,17.9606,16.80719,16.28243,15.86786,756,301,3,193,535959455683078144,GALAXY,0.1231958,476,52314,113
17.78636,0.01618503,0.1889051,18.99589,0.273065,1.623458,4.787494,244.1136,17.54116,18.66679,1237648721215422673,145.000156839705,-0.114333723542714,20.71261,18.93986,17.73006,17.18598,16.76261,756,301,3,195,535949560078428160,GALAXY,0.1559898,476,52314,77
17.61929,0.04197328,0.1394161,18.91529,0.201528,2.710582,8.505416,172.7936,17.45421,18.62652,1237648721220927615,157.552407265734,-0.179645251207823,20.86415,18.82805,17.59363,17.10493,16.71901,756,301,3,279,307432005174323200,GALAXY,0.1828649,273,51957,223
17.70382,0.02225634,0.1427505,18.79376,0.2063479,2.939003,8.050485,159.0391,17.23114,18.24764,1237648721220993263,157.802631059748,-0.190093536039853,20.47834,18.45399,17.37389,16.79153,16.33383,756,301,3,280,307432554930137088,GALAXY,0.09485324,273,51957,225
